t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1
-0.364398538110381,-0.375244748531713,-0.388231463424569,-0.403377370635396,-0.420718481599632,-0.440307060299532,-0.462210351554766,-0.486509051617869,-0.513295442376287,-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001
-0.375244748531713,-0.388231463424569,-0.403377370635396,-0.420718481599632,-0.440307060299532,-0.462210351554766,-0.486509051617869,-0.513295442376287,-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607
-0.388231463424569,-0.403377370635396,-0.420718481599632,-0.440307060299532,-0.462210351554766,-0.486509051617869,-0.513295442376287,-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692
-0.403377370635396,-0.420718481599632,-0.440307060299532,-0.462210351554766,-0.486509051617869,-0.513295442376287,-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586
-0.420718481599632,-0.440307060299532,-0.462210351554766,-0.486509051617869,-0.513295442376287,-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906
-0.440307060299532,-0.462210351554766,-0.486509051617869,-0.513295442376287,-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839
-0.462210351554766,-0.486509051617869,-0.513295442376287,-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121
-0.486509051617869,-0.513295442376287,-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159
-0.513295442376287,-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103
-0.542671086947258,-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042
-0.574743959054969,-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236
-0.6096248516679,-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316
-0.647422882950919,-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026
-0.688239891610021,-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178
-0.732163492511498,-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286
-0.77925855226811,-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443
-0.829556851006617,-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317
-0.883044731509503,-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718
-0.939648614512458,-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871
-0.999218396550544,-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357
-1.0615089639001,-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905
-1.12616037165607,-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404
-1.19267766358692,-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504
-1.26041184442586,-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235
-1.32854413386906,-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676
-1.39607626322839,-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397
-1.4618301023121,-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829
-1.52446015148159,-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116
-1.58248218700103,-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623
-1.63432039268042,-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037
-1.67837350709236,-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406
-1.71309789110316,-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584
-1.73710225701026,-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803
-1.749245664178,-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094
-1.74872805211286,-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239
-1.73516183810443,-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172
-1.70861447540317,-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183
-1.66961535486718,-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751
-1.61912542870871,-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018
-1.55847335015357,-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752
-1.48926652525905,-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858
-1.41328828804404,-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756
-1.3323930101504,-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806
-1.24840952779235,-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177
-1.16306045673676,-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084
-1.07790159860397,-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104
-0.994282463840829,-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821
-0.913326444153116,-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494
-0.835927565057623,-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875
-0.762760004062037,-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202
-0.694296494421406,-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204
-0.630832119623584,-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511
-0.57251062536803,-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773
-0.519351068050094,-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699
-0.471273273042239,-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337
-0.428121134131172,-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765
-0.389683226241183,-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569
-0.355710529483751,-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199
-0.325931288463018,-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773
-0.300063176143752,-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174
-0.277823015949858,-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271
-0.258934356215756,-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616
-0.243133201511806,-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276
-0.230172196298177,-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133
-0.219823535570084,-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382
-0.211880850085104,-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119
-0.206160284100821,-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209
-0.202500953701494,-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385
-0.200764945241875,-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904
-0.200836987032202,-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084
-0.202623903542204,-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463
-0.206053940231511,-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873
-0.211076028541773,-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284
